"Ft_minus_F0_ppm","F0_ppm","Ft_ppm","FL_ppm","t_days","alpha","mu_day","mu_day_sem","mu_sigma_ratio","mu_year","mu_year_sem","T_G_years","T_G_years_sem"
16.8,95,111.8,3700,14,0.66,0.000513129718941631,8.4928902286278e-05,6.04187391015576,0.187292347413695,0.0309990493344915,3.70088361928054,0.612539035788175
16.9,95,111.9,3700,14,0.66,0.000516195125522303,8.5409187096945e-05,6.04378923471533,0.188411220815641,0.0311743532903849,3.67890605219413,0.608708528593719
17,95,112,3700,14,0.66,0.000519260663662659,8.58896737223315e-05,6.04567046489606,0.18953014223687,0.031349730908651,3.65718704359788,0.604926627217475
17.1,95,112.1,3700,14,0.66,0.000522326333374006,8.63703595285344e-05,6.04751834107445,0.190649111681512,0.0315251812279151,3.63572205737774,0.601192398654518
17.2,95,112.2,3700,14,0.66,0.000525392134667632,8.68512419387648e-05,6.04933358394649,0.191768129153686,0.0317007033076492,3.61450666291085,0.597504933849723
17.3,95,112.3,3700,14,0.66,0.000528458067554839,8.7332318431835e-05,6.05111689514248,0.192887194657516,0.0318762962276198,3.59353653201641,0.593863346930401
17.4,95,112.4,3700,14,0.66,0.000531524132046911,8.78135865406891e-05,6.05286895781924,0.194006308197122,0.0320519590873515,3.57280743601216,0.590266774468448
17.5,95,112.5,3700,14,0.66,0.000534590328155144,8.82950438509952e-05,6.05459043723119,0.195125469776628,0.0322276910056132,3.55231524287134,0.586714374770466
17.6,95,112.6,3700,14,0.66,0.000537656655890856,8.87766879997526e-05,6.05628198128268,0.196244679400162,0.0324034911199097,3.53205591447679,0.58320532719461
17.7,95,112.7,3700,14,0.66,0.00054072311526534,8.92585166739654e-05,6.05794422105892,0.197363937071849,0.0325793585859974,3.51202550396838,0.579738831493316
17.8,95,112.8,3700,14,0.66,0.000543789706289907,8.97405276093491e-05,6.05957777133968,0.198483242795816,0.0327552925774124,3.49222015317938,0.576314107180326
17.9,95,112.9,3700,14,0.66,0.000546856428975846,9.0222718589067e-05,6.06118323109489,0.199602596576184,0.0329312922850094,3.47263609015921,0.572930392921304
18,95,113,3700,14,0.66,0.000549923283334462,9.0705087442528e-05,6.06276118396227,0.200721998417079,0.0331073569165227,3.45326962677833,0.569586945946875
18.1,95,113.1,3700,14,0.66,0.00055299026937708,9.11876320441942e-05,6.06431219870994,0.201841448322634,0.0332834856961309,3.4341171564127,0.566283041487085
18.2,95,113.2,3700,14,0.66,0.000556057387115,9.1670350312446e-05,6.06583682968106,0.202960946296975,0.0334596778640428,3.41517515170492,0.563017972226675
18.3,95,113.3,3700,14,0.66,0.00055912463655954,9.21532402084652e-05,6.06733561722531,0.204080492344232,0.0336359326760898,3.39644016239818,0.559791047779788
18.4,95,113.4,3700,14,0.66,0.000562192017721997,9.26362997351546e-05,6.06880908811442,0.205200086468529,0.0338122494033314,3.37790881324142,0.556601594183768
18.5,95,113.5,3700,14,0.66,0.000565259530613683,9.31195269361073e-05,6.07025775594337,0.206319728673994,0.0339886273316792,3.35957780196186,0.553448953410999
18.6,95,113.6,3700,14,0.66,0.00056832717524593,9.36029198945779e-05,6.0716821215195,0.207439418964765,0.0341650657615209,3.34144389730325,0.550332482898006
18.7,95,113.7,3700,14,0.66,0.000571394951630045,9.40864767325021e-05,6.07308267323669,0.208559157344967,0.0343415640073633,3.32350393712728,0.547251555091379
18.8,95,113.8,3700,14,0.66,0.000574462859777355,9.45701956095496e-05,6.0744598874378,0.209678943818735,0.0345181213974856,3.30575482657507,0.544205557009519
18.9,95,113.9,3700,14,0.66,0.000577530899699162,9.50540747221757e-05,6.07581422876579,0.210798778390194,0.0346947372735941,3.28819353628753,0.541193889819683
19,95,114,3700,14,0.66,0.000580599071406787,9.55381123027425e-05,6.07714615050146,0.211918661063477,0.034871410990501,3.27081710068148,0.538215968429785
19.1,95,114.1,3700,14,0.66,0.000583667374911569,9.60223066186312e-05,6.0784560948916,0.213038591842723,0.0350481419158004,3.25362261628009,0.535271221094197
19.2,95,114.2,3700,14,0.66,0.000586735810224821,9.6506655971396e-05,6.07974449346506,0.21415857073206,0.0352249294295595,3.23660724009576,0.532359089033215
19.3,95,114.3,3700,14,0.66,0.000589804377357879,9.69911586959382e-05,6.08101176733935,0.215278597735626,0.0354017729240174,3.21976818806284,0.529479026065361
19.4,95,114.4,3700,14,0.66,0.000592873076322051,9.7475813159698e-05,6.08225832751686,0.216398672857549,0.0355786718032898,3.20310273351922,0.526630498252269
19.5,95,114.5,3700,14,0.66,0.000595941907128666,9.79606177618888e-05,6.08348457517094,0.217518796101963,0.0357556254830894,3.18660820573422,0.523812983555512
19.6,95,114.6,3700,14,0.66,0.00059901086978907,9.8445570932726e-05,6.08469090192398,0.21863896747301,0.035932633390445,3.17028198848181,0.521025971504874
19.7,95,114.7,3700,14,0.66,0.000602079964314584,9.89306711326994e-05,6.08587769011485,0.219759186974823,0.0361096949634353,3.1541215186574,0.518268962877872
19.8,95,114.8,3700,14,0.66,0.00060514919071655,9.94159168518565e-05,6.08704531305894,0.220879454611541,0.0362868096509276,3.13812428493623,0.515541469389723
19.9,95,114.9,3700,14,0.66,0.000608218549006285,9.99013066090995e-05,6.08819413529958,0.221999770387294,0.0364639769123213,3.12228782647253,0.512843013393641
20,95,115,3700,14,0.66,0.000611288039195124,0.000100386838951523,6.0893245128509,0.22312013430622,0.0366411962173058,3.10660973163739,0.510173127590951
20.1,95,115.1,3700,14,0.66,0.00061435766129442,0.000100872512453743,6.09043679343412,0.224240546372463,0.0368184670456163,3.09108763679441,0.507531354750583
20.2,95,115.2,3700,14,0.66,0.000617427415315502,0.00010135832571727,6.09153131670464,0.225361006590158,0.0369957888868037,3.07571922511201,0.504917247437857
20.3,95,115.3,3700,14,0.66,0.00062049730126972,0.000101844277369878,6.09260841447379,0.226481514963448,0.0371731612400054,3.06050222541038,0.502330367751808
20.4,95,115.4,3700,14,0.66,0.000623567319168396,0.000102330366064995,6.0936684109225,0.227602071496465,0.0373505836137232,3.04543441104275,0.499770287071086
20.5,95,115.5,3700,14,0.66,0.000626637469022876,0.000102816590481133,6.09471162280823,0.22872267619335,0.0375280555256136,3.03051359880905,0.497236585807927
20.6,95,115.6,3700,14,0.66,0.000629707750844517,0.000103302949321301,6.0957383596663,0.229843329058249,0.0377055765022748,3.01573764790138,0.494728853169884
20.7,95,115.7,3700,14,0.66,0.000632778164644657,0.00010378944131245,6.09674892400403,0.2309640300953,0.0378831460790441,3.0011044588802,0.492246686929209
20.8,95,115.8,3700,14,0.66,0.000635848710434652,0.000104276065204936,6.09774361148943,0.232084779308648,0.0380607637998015,2.98661197267975,0.489789693199357
20.9,95,115.9,3700,14,0.66,0.000638919388225834,0.000104762819771983,6.09872271113402,0.233205576702429,0.0382384292167739,2.97225816964232,0.487357486218562
21,95,116,3700,14,0.66,0.000641990198029552,0.000105249703809184,6.09968650546961,0.234326422280786,0.0384161418903521,2.95804106857983,0.484949688140094
21.1,95,116.1,3700,14,0.66,0.000645061139857174,0.000105736716133986,6.10063527072064,0.235447316047868,0.0385939013889051,2.94395872586215,0.482565928828981
21.2,95,116.2,3700,14,0.66,0.000648132213720044,0.000106223855585217,6.10156927696984,0.236568258007816,0.0387717072886044,2.93000923453156,0.48020584566511
21.3,95,116.3,3700,14,0.66,0.000651203419629526,0.000106711121022602,6.10248878832038,0.237689248164777,0.0389495591732496,2.91619072344166,0.477869083352187
21.4,95,116.4,3700,14,0.66,0.000654274757596957,0.000107198511326301,6.10339406305201,0.238810286522889,0.0391274566340997,2.90250135642088,0.475555293732661
21.5,95,116.5,3700,14,0.66,0.000657346227633697,0.000107686025396471,6.10428535377294,0.239931373086299,0.0393053992697118,2.88893933145888,0.473264135608157
21.6,95,116.6,3700,14,0.66,0.000660417829751118,0.000108173662152818,6.10516290756748,0.241052507859158,0.0394833866857784,2.87550287991584,0.470995274565334
21.7,95,116.7,3700,14,0.66,0.000663489563960574,0.000108661420534173,6.10602696613851,0.24217369084561,0.039661418494973,2.86219026575368,0.468748382807053
21.8,95,116.8,3700,14,0.66,0.000666561430273434,0.000109149299498082,6.10687776594615,0.243294922049803,0.0398394943167999,2.84899978478817,0.466523138988484
21.9,95,116.9,3700,14,0.66,0.000669633428701044,0.000109637298020389,6.10771553834277,0.244416201475881,0.0400176137774418,2.83592976396184,0.464319228058111
22,95,117,3700,14,0.66,0.00067270555925477,0.000110125415094857,6.10854050970278,0.245537529127991,0.0401957765096229,2.82297856063637,0.462136341103469
22.1,95,117.1,3700,14,0.66,0.000675777821945992,0.000110613649732774,6.10935290155032,0.246658905010287,0.0403739821524624,2.81014456190437,0.459974175201315
22.2,95,117.2,3700,14,0.66,0.000678850216786072,0.000111102000962579,6.11015293068143,0.247780329126916,0.0405522303513412,2.79742618391998,0.457832433272337
22.3,95,117.3,3700,14,0.66,0.000681922743786384,0.000111590467829504,6.11094080928378,0.24890180148203,0.0407305207577689,2.78482187124703,0.45571082393996
22.4,95,117.4,3700,14,0.66,0.000684995402958285,0.000112079049395205,6.11171674505288,0.250023322079774,0.0409088530292499,2.77233009622513,0.453609061393296
22.5,95,117.5,3700,14,0.66,0.000688068194313145,0.000112567744737432,6.11248094130418,0.251144890924298,0.0410872268291625,2.75994935835218,0.451526865254047
22.6,95,117.6,3700,14,0.66,0.000691141117862354,0.000113056552949673,6.11323359708315,0.252266508019759,0.0412656418266308,2.74767818368364,0.449463960447161
22.7,95,117.7,3700,14,0.66,0.000694214173617278,0.000113545473140844,6.11397490727054,0.253388173370307,0.0414440976964079,2.73551512424759,0.447420077075326
22.8,95,117.8,3700,14,0.66,0.000697287361589303,0.000114034504434949,6.11470506268626,0.254509886980095,0.0416225941187565,2.72345875747512,0.445394950296863
22.9,95,117.9,3700,14,0.66,0.000700360681789788,0.000114523645970775,6.11542425018947,0.255631648853273,0.0418011307793328,2.71150768564575,0.443388320207179
23,95,118,3700,14,0.66,0.000703434134230123,0.000115012896901585,6.11613265277583,0.256753458993995,0.0419797073690785,2.69966053534709,0.441399931723495
23.1,95,118.1,3700,14,0.66,0.000706507718921679,0.000115502256394821,6.1168304496721,0.257875317406413,0.0421583235841098,2.68791595694885,0.439429534472863
23.2,95,118.2,3700,14,0.66,0.000709581435875853,0.000115991723631813,6.11751781642837,0.258997224094686,0.0423369791256118,2.67627262409013,0.437476882683217
23.3,95,118.3,3700,14,0.66,0.000712655285104031,0.000116481297807493,6.11819492500698,0.260119179062971,0.042515673699735,2.66472923318024,0.435541735077556
23.4,95,118.4,3700,14,0.66,0.000715729266617581,0.000116970978130111,6.11886194386993,0.261241182315417,0.0426944070174907,2.65328450291216,0.433623854770951
23.5,95,118.5,3700,14,0.66,0.000718803380427897,0.000117460763820982,6.11951903806278,0.262363233856182,0.0428731787946585,2.64193717378824,0.431723009170436
23.6,95,118.6,3700,14,0.66,0.000721877626546359,0.000117950654114205,6.12016636929715,0.263485333689421,0.0430519887516849,2.63068600765833,0.429838969877618
23.7,95,118.7,3700,14,0.66,0.000724952004984373,0.000118440648256417,6.12080409603042,0.264607481819296,0.043230836613592,2.61952978726922,0.427971512593923
23.8,95,118.8,3700,14,0.66,0.00072802651575333,0.000118930745506533,6.12143237354327,0.265729678249965,0.0434097221098847,2.60846731582582,0.426120417028467
23.9,95,118.9,3700,14,0.66,0.000731101158864605,0.000119420945135506,6.12205135401523,0.266851922985581,0.0435886449744598,2.59749741656311,0.424285466808362
24,95,119,3700,14,0.66,0.000734175934329602,0.000119911246426084,6.12266118659826,0.267974216030305,0.0437676049455205,2.58661893232877,0.422466449391411
24.1,95,119.1,3700,14,0.66,0.000737250842159706,0.000120401648672579,6.12326201748776,0.269096557388293,0.0439466017654912,2.57583072517635,0.420663155981222
24.2,95,119.2,3700,14,0.66,0.000740325882366332,0.000120892151180635,6.12385398999269,0.270218947063711,0.0441256351809318,2.56513167596837,0.41887538144446
24.3,95,119.3,3700,14,0.66,0.000743401054960877,0.000121382753267013,6.1244372446024,0.27134138506072,0.0443047049424597,2.55452068398941,0.417102924230429
24.4,95,119.4,3700,14,0.66,0.000746476359954724,0.000121873454259357,6.125011919053,0.272463871383474,0.0444838108046654,2.54399666656864,0.415345586292666
24.5,95,119.5,3700,14,0.66,0.000749551797359284,0.000122364253495999,6.12557814839113,0.273586406036139,0.0446629525260396,2.53355855871138,0.413603173012626
24.6,95,119.6,3700,14,0.66,0.000752627367185951,0.000122855150325738,6.12613606503622,0.274708989022872,0.0448421298688944,2.52320531274,0.411875493125385
24.7,95,119.7,3700,14,0.66,0.000755703069446145,0.000123346144107646,6.1266857988413,0.275831620347843,0.0450213425992906,2.51293589794324,0.410162358647231
24.8,95,119.8,3700,14,0.66,0.000758778904151271,0.000123837234210865,6.12722747715162,0.276954300015214,0.0452005904869657,2.50274930023426,0.408463584805198
24.9,95,119.9,3700,14,0.66,0.000761854871312721,0.000124328420014408,6.12776122486262,0.278077028029143,0.0453798733052588,2.49264452181682,0.406778989968347
25,95,120,3700,14,0.66,0.000764930970941911,0.000124819700906981,6.12828716447543,0.279199804393798,0.0455591908310479,2.48262058085935,0.405108395580848
25.1,95,120.1,3700,14,0.66,0.000768007203050244,0.00012531107628679,6.12880541615144,0.280322629113339,0.0457385428446783,2.47267651117704,0.403451626096778
25.2,95,120.2,3700,14,0.66,0.000771083567649146,0.000125802545561364,6.12931609776548,0.281445502191938,0.045917929129898,2.46281136192128,0.401808508916537
25.3,95,120.3,3700,14,0.66,0.000774160064750031,0.000126294108147375,6.12981932495735,0.282568423633761,0.0460973494737918,2.45302419727668,0.400178874324938
25.4,95,120.4,3700,14,0.66,0.000777236694364297,0.000126785763470459,6.13031521118214,0.283691393442969,0.0462768036667176,2.44331409616517,0.398562555430819
25.5,95,120.5,3700,14,0.66,0.000780313456503369,0.000127277510965067,6.13080386775897,0.28481441162373,0.0464562915022495,2.43368015195687,0.396959388108181
25.6,95,120.6,3700,14,0.66,0.000783390351178655,0.000127769350074277,6.13128540391919,0.285937478180209,0.046635812777111,2.42412147218805,0.395369210938789
25.7,95,120.7,3700,14,0.66,0.000786467378401591,0.000128261280249647,6.13175992685258,0.287060593116581,0.046815367291121,2.41463717828537,0.393791865156208
25.8,95,120.8,3700,14,0.66,0.000789544538183596,0.000128753300951054,6.13222754175244,0.288183756437013,0.0469949548471348,2.40522640529687,0.392227194591269
25.9,95,120.9,3700,14,0.66,0.000792621830536077,0.000129245411646532,6.13268835186033,0.289306968145668,0.047174575250984,2.39588830162895,0.390675045618805
26,95,121,3700,14,0.66,0.000795699255470466,0.000129737611812131,6.13314245850845,0.29043022824672,0.0473542283114277,2.38662202878936,0.38913526710576
26.1,95,121.1,3700,14,0.66,0.000798776812998178,0.000130229900931764,6.1335899611619,0.291553536744335,0.0475339138400939,2.3774267611364,0.387607710360546
26.2,95,121.2,3700,14,0.66,0.000801854503130656,0.000130722278497067,6.13403095745953,0.29267689364269,0.0477136316514295,2.36830168563346,0.386092229083616
26.3,95,121.3,3700,14,0.66,0.000804932325879328,0.000131214744007254,6.1344655432535,0.293800298945955,0.0478933815626477,2.35924600160959,0.384588679319295
26.4,95,121.4,3700,14,0.66,0.000808010281255608,0.000131707296968969,6.13489381264867,0.294923752658297,0.0480731633936736,2.35025892052525,0.383096919408709
26.5,95,121.5,3700,14,0.66,0.000811088369270933,0.000132199936896174,6.13531585803961,0.29604725478389,0.0482529769671036,2.34133966574333,0.381616809943906
26.6,95,121.6,3700,14,0.66,0.000814166589936727,0.000132692663309998,6.13573177014817,0.297170805326906,0.0484328221081492,2.33248747230551,0.380148213723036
26.7,95,121.7,3700,14,0.66,0.000817244943264442,0.000133185475738613,6.13614163805932,0.298294404291521,0.0486126986445937,2.32370158671343,0.378690995706603
26.8,95,121.8,3700,14,0.66,0.000820323429265512,0.000133678373717111,6.13654554925595,0.299418051681912,0.0487926064067455,2.31498126671505,0.377245022974814
26.9,95,121.9,3700,14,0.66,0.000823402047951357,0.000134171356787366,6.13694358965364,0.300541747502245,0.0489725452273885,2.30632578109558,0.375810164685862
27,95,122,3700,14,0.66,0.000826480799333423,0.000134664424497934,6.1373358436333,0.301665491756699,0.0491525149417461,2.29773440947295,0.374386292035257
27.1,95,122.1,3700,14,0.66,0.000829559683423142,0.000135157576403919,6.13772239407429,0.302789284449447,0.0493325153874305,2.28920644209809,0.372973278216073
27.2,95,122.2,3700,14,0.66,0.000832638700231972,0.000135650812066862,6.13810332238606,0.30391312558467,0.0495125464044046,2.28074117965937,0.371570998380128
27.3,95,122.3,3700,14,0.66,0.000835717849771354,0.000136144131054625,6.13847870853897,0.305037015166544,0.0496926078349381,2.2723379330915,0.370179329600109
27.4,95,122.4,3700,14,0.66,0.000838797132052717,0.000136637532941276,6.13884863109474,0.306160953199242,0.0498726995235659,2.2639960233886,0.368798150832538
27.5,95,122.5,3700,14,0.66,0.000841876547087514,0.000137131017306992,6.1392131672357,0.307284939686942,0.0500528213170522,2.25571478142116,0.367427342881603
27.6,95,122.6,3700,14,0.66,0.000844956094887184,0.000137624583737944,6.13957239279355,0.308408974633822,0.0502329730643494,2.24749354775725,0.366066788363843
27.7,95,122.7,3700,14,0.66,0.000848035775463192,0.000138118231826188,6.13992638227795,0.309533058044065,0.0504131546165585,2.23933167248737,0.36471637167359
27.8,95,122.8,3700,14,0.66,0.000851115588826987,0.000138611961169573,6.14027520890325,0.31065718992185,0.050593365826894,2.23122851505325,0.363375978949286
27.9,95,122.9,3700,14,0.66,0.000854195534990005,0.00013910577137163,6.14061894461563,0.311781370271352,0.0507736065506451,2.22318344408032,0.362045498040504
28,95,123,3700,14,0.66,0.000857275613963707,0.000139599662041484,6.14095766011922,0.312905599096753,0.0509538766451417,2.21519583721357,0.360724818475717
28.1,95,123.1,3700,14,0.66,0.00086035582575954,0.00014009363279375,6.14129142490138,0.314029876402232,0.0511341759697188,2.20726508095718,0.359413831430842
28.2,95,123.2,3700,14,0.66,0.000863436170388974,0.000140587683248444,6.14162030725783,0.315154202191976,0.051314504385682,2.19939057051734,0.358112429698433
28.3,95,123.3,3700,14,0.66,0.000866516647863468,0.000141081813030888,6.14194437431675,0.316278576470166,0.051494861756274,2.1915717096486,0.356820507657625
28.4,95,123.4,3700,14,0.66,0.000869597258194464,0.000141576021771615,6.14226369206268,0.317402999240979,0.0516752479466393,2.18380791050337,0.355537961244709
28.5,95,123.5,3700,14,0.66,0.000872678001393431,0.000142070309106291,6.14257832535951,0.318527470508602,0.0518556628237963,2.1760985934845,0.354264687924372
28.6,95,123.6,3700,14,0.66,0.000875758877471822,0.000142564674675622,6.1428883379732,0.319651990277215,0.0520361062566021,2.16844318710113,0.353000586661583
28.7,95,123.7,3700,14,0.66,0.000878839886441117,0.000143059118125266,6.14319379259406,0.320776558551008,0.0522165781157222,2.16084112782738,0.351745557894069
28.8,95,123.8,3700,14,0.66,0.00088192102831278,0.000143553639105761,6.1434947508578,0.321901175334165,0.0523970782736029,2.15329185996414,0.350499503505473
28.9,95,123.9,3700,14,0.66,0.000885002303098262,0.000144048237272421,6.14379127336745,0.323025840630866,0.0525776066044335,2.14579483550368,0.349262326798995
29,95,124,3700,14,0.66,0.000888083710809038,0.000144542912285283,6.144083419713,0.324150554445299,0.0527581629841284,2.13834951399695,0.34803393247171
29.1,95,124.1,3700,14,0.66,0.00089116525145657,0.00014503766380901,6.14437124849228,0.325275316781648,0.0529387472902886,2.13095536242378,0.346814226589364
29.2,95,124.2,3700,14,0.66,0.000894246925052344,0.000145532491512823,6.14465481733025,0.326400127644106,0.0531193594021805,2.12361185506559,0.345603116561764
29.3,95,124.3,3700,14,0.66,0.000897328731607833,0.000146027395070422,6.14493418289829,0.327524987036859,0.0532999992007042,2.1163184733809,0.344400511118693
29.4,95,124.4,3700,14,0.66,0.000900410671134493,0.000146522374159908,6.14520940093302,0.32864989496409,0.0534806665683665,2.10907470588324,0.343206320286339
29.5,95,124.5,3700,14,0.66,0.00090349274364381,0.00014701742846372,6.14548052625454,0.32977485142999,0.0536613613892577,2.10188004802148,0.342020455364213
29.6,95,124.6,3700,14,0.66,0.00090657494914725,0.000147512557668557,6.14574761278437,0.330899856438746,0.0538420835490232,2.09473400206281,0.340842828902598
29.7,95,124.7,3700,14,0.66,0.000909657287656307,0.000148007761465311,6.1460107135632,0.332024909994552,0.0540228329348384,2.08763607697783,0.339673354680423
29.8,95,124.8,3700,14,0.66,0.000912739759182463,0.000148503039549001,6.1462698807676,0.333150012101599,0.0542036094353852,2.08058578832817,0.338511947683678
29.9,95,124.9,3700,14,0.66,0.000915822363737181,0.000148998391618694,6.1465251657272,0.334275162764071,0.0543844129408234,2.07358265815628,0.337358524084225
30,95,125,3700,14,0.66,0.000918905101331953,0.000149493817377458,6.1467766189407,0.335400361986163,0.0545652433427723,2.06662621487732,0.336213001219079
30.1,95,125.1,3700,14,0.66,0.000921987971978254,0.000149989316532285,6.14702429009201,0.336525609772063,0.054746100534284,2.05971599317339,0.335075297570129
30.2,95,125.2,3700,14,0.66,0.000925070975687586,0.000150484888794031,6.14726822806597,0.337650906125969,0.0549269844098213,2.05285153388971,0.33394533274426
30.3,95,125.3,3700,14,0.66,0.000928154112471437,0.000150980533877353,6.14750848096357,0.338776251052074,0.0551078948652339,2.04603238393296,0.332823027453922
30.4,95,125.4,3700,14,0.66,0.000931237382341277,0.000151476251500646,6.14774509611697,0.339901644554566,0.0552888317977357,2.03925809617161,0.331708303498082
30.5,95,125.5,3700,14,0.66,0.000934320785308606,0.000151972041385992,6.14797812010391,0.341027086637641,0.0554697951058872,2.03252822933813,0.330601083743573
30.6,95,125.6,3700,14,0.66,0.000937404321384907,0.000152467903259094,6.14820759876222,0.342152577305491,0.0556507846895695,2.02584234793318,0.32950129210683
30.7,95,125.7,3700,14,0.66,0.00094048799058169,0.000152963836849222,6.14843357720384,0.343278116562317,0.0558318004499662,2.01920002213166,0.328408853535984
30.8,95,125.8,3700,14,0.66,0.000943571792910447,0.000153459841889153,6.14865609982843,0.344403704412313,0.0560128422895408,2.01260082769064,0.327323693993359
30.9,95,125.9,3700,14,0.66,0.00094665572838266,0.000153955918115116,6.14887521033669,0.345529340859671,0.0561939101120172,2.00604434585904,0.326245740438307
31,95,126,3700,14,0.66,0.000949739797009835,0.000154452065266742,6.1490909517436,0.34665502590859,0.0563750038223609,1.99953016328897,0.325174920810368
31.1,95,126.1,3700,14,0.66,0.000952823998803461,0.000154948283087012,6.14930336639094,0.347780759563263,0.0565561233267595,1.99305787194895,0.324111164012824
31.2,95,126.2,3700,14,0.66,0.000955908333775055,0.000155444571322198,6.14951249596034,0.348906541827895,0.0567372685326023,1.9866270690386,0.323054399896517
31.3,95,126.3,3700,14,0.66,0.00095899280193612,0.000155940929721817,6.14971838148501,0.350032372706684,0.0569184393484632,1.98023735690522,0.322004559244067
31.4,95,126.4,3700,14,0.66,0.000962077403298142,0.000156437358038573,6.14992106336211,0.351158252203822,0.0570996356840793,1.97388834296175,0.320961573754353
31.5,95,126.5,3700,14,0.66,0.000965162137872635,0.000156933856028322,6.15012058136425,0.352284180323512,0.0572808574503375,1.96757963960633,0.319925376027321
31.6,95,126.6,3700,14,0.66,0.000968247005671097,0.000157430423450008,6.15031697465111,0.35341015706995,0.057462104559253,1.96131086414347,0.318895899549101
31.7,95,126.7,3700,14,0.66,0.000971332006705052,0.000157927060065627,6.15051028178078,0.354536182447344,0.057643376923954,1.95508163870663,0.317873078677395
31.8,95,126.8,3700,14,0.66,0.000974417140986009,0.000158423765640178,6.15070054072044,0.355662256459893,0.0578246744586648,1.9488915901823,0.3168568486272
31.9,95,126.9,3700,14,0.66,0.000977502408525464,0.000158920539941605,6.15088778885754,0.356788379111794,0.0580059970786858,1.94274035013556,0.31584714545677
32,95,127,3700,14,0.66,0.000980587809334935,0.000159417382740772,6.15107206301002,0.357914550407251,0.0581873447003816,1.93662755473688,0.314843906053865
32.1,95,127.1,3700,14,0.66,0.000983673343425931,0.000159914293811404,6.1512533994368,0.359040770350465,0.0583687172411623,1.93055284469046,0.313847068122283
32.2,95,127.2,3700,14,0.66,0.00098675901080998,0.000160411272930051,6.15143183384791,0.360167038945643,0.0585501146194686,1.92451586516376,0.312856570168627
32.3,95,127.3,3700,14,0.66,0.000989844811498602,0.000160908319876041,6.15160740141434,0.36129335619699,0.058731536754755,1.91851626571848,0.311872351489366
32.4,95,127.4,3700,14,0.66,0.000992930745503297,0.00016140543443144,6.15178013677762,0.362419722108704,0.0589129835674758,1.91255370024274,0.310894352158131
32.5,95,127.5,3700,14,0.66,0.000996016812835595,0.000161902616381011,6.15195007405956,0.363546136684992,0.0590944549790689,1.90662782688445,0.309922513013228
32.6,95,127.6,3700,14,0.66,0.000999103013507007,0.000162399865512173,6.15211724687121,0.364672599930057,0.0592759509119433,1.90073830798609,0.30895677564545
32.7,95,127.7,3700,14,0.66,0.00100218934752907,0.000162897181614964,6.15228168832242,0.365799111848112,0.0594574712894618,1.89488481002041,0.307997082386048
32.8,95,127.8,3700,14,0.66,0.00100527581491332,0.000163394564482001,6.15244343103014,0.366925672443361,0.0596390160359303,1.88906700352764,0.307043376295025
32.9,95,127.9,3700,14,0.66,0.00100836241567125,0.000163892013908434,6.15260250712777,0.368052281720006,0.0598205850765783,1.88328456305361,0.306095601149567
33,95,128,3700,14,0.66,0.0010114491498144,0.000164389529691922,6.15275894827326,0.369178939682258,0.0600021783375514,1.877537167089,0.30515370143274
33.1,95,128.1,3700,14,0.66,0.0010145360173543,0.000164887111632585,6.15291278565771,0.370305646334321,0.0601837957458936,1.87182449800983,0.304217622322391
33.2,95,128.2,3700,14,0.66,0.00101762301830249,0.000165384759532976,6.15306405001358,0.37143240168041,0.0603654372295361,1.86614624201888,0.30328730968025
33.3,95,128.3,3700,14,0.66,0.00102071015267051,0.00016588247319804,6.15321277162249,0.372559205724734,0.0605471027172846,1.8605020890883,0.302362710041265
33.4,95,128.4,3700,14,0.66,0.00102379742046986,0.000166380252435078,6.15335898032337,0.373686058471498,0.0607287921388035,1.85489173290315,0.301443770603105
33.5,95,128.5,3700,14,0.66,0.00102688482171209,0.000166878097053716,6.15350270552013,0.374812959924913,0.0609105054246062,1.84931487080597,0.300530439215865
33.6,95,128.6,3700,14,0.66,0.00102997235640873,0.000167376006865871,6.15364397618898,0.375939910089188,0.061092242506043,1.84377120374238,0.299622664371989
33.7,95,128.7,3700,14,0.66,0.00103306002457134,0.00016787398168572,6.15378282088616,0.37706690896854,0.0612740033152878,1.83826043620756,0.29872039519634
33.8,95,128.8,3700,14,0.66,0.00103614782621145,0.000168372021329661,6.15391926775498,0.37819395656718,0.0614557877853263,1.83278227619382,0.297823581436492
33.9,95,128.9,3700,14,0.66,0.00103923576134059,0.000168870125616282,6.15405334453302,0.379321052889317,0.061637595849943,1.82733643513903,0.296932173453184
34,95,129,3700,14,0.66,0.00104232382997031,0.000169368294366335,6.15418507855913,0.380448197939164,0.0618194274437124,1.82192262787583,0.296046122210935
34.1,95,129.1,3700,14,0.66,0.00104541203211214,0.000169866527402705,6.15431449677999,0.381575391720932,0.0620012825019874,1.816540572582,0.295165379268875
34.2,95,129.2,3700,14,0.66,0.00104850036777765,0.00017036482455037,6.1544416257574,0.382702634238843,0.0621831609608849,1.81118999073143,0.294289896771673
34.3,95,129.3,3700,14,0.66,0.00105158883697838,0.000170863185636384,6.15456649167411,0.383829925497109,0.0623650627572801,1.80587060704615,0.29341962744072
34.4,95,129.4,3700,14,0.66,0.00105467743972587,0.000171361610489833,6.15468912034087,0.384957265499941,0.0625469878287891,1.80058214944913,0.292554524565395
34.5,95,129.5,3700,14,0.66,0.00105776617603166,0.00017186009894182,6.1548095372024,0.386084654251557,0.0627289361137644,1.79532434901782,0.29169454199453
